-5.000000	0.043939 
-4.979960	0.044027 
-4.959920	0.044115 
-4.939880	0.044202 
-4.919840	0.044290 
-4.899800	0.044377 
-4.879760	0.044464 
-4.859719	0.044551 
-4.839679	0.044638 
-4.819639	0.044724 
-4.799599	0.044811 
-4.779559	0.044897 
-4.759519	0.044983 
-4.739479	0.045068 
-4.719439	0.045154 
-4.699399	0.045239 
-4.679359	0.045324 
-4.659319	0.045409 
-4.639279	0.045494 
-4.619238	0.045578 
-4.599198	0.045663 
-4.579158	0.045747 
-4.559118	0.045830 
-4.539078	0.045914 
-4.519038	0.045998 
-4.498998	0.046081 
-4.478958	0.046164 
-4.458918	0.046246 
-4.438878	0.046329 
-4.418838	0.046411 
-4.398798	0.046493 
-4.378758	0.046575 
-4.358717	0.046657 
-4.338677	0.046738 
-4.318637	0.046819 
-4.298597	0.046900 
-4.278557	0.046981 
-4.258517	0.047062 
-4.238477	0.047142 
-4.218437	0.047222 
-4.198397	0.047301 
-4.178357	0.047381 
-4.158317	0.047460 
-4.138277	0.047539 
-4.118236	0.047618 
-4.098196	0.047696 
-4.078156	0.047774 
-4.058116	0.047852 
-4.038076	0.047930 
-4.018036	0.048008 
-3.997996	0.048085 
-3.977956	0.048162 
-3.957916	0.048238 
-3.937876	0.048315 
-3.917836	0.048391 
-3.897796	0.048467 
-3.877756	0.048542 
-3.857715	0.048618 
-3.837675	0.048693 
-3.817635	0.048767 
-3.797595	0.048842 
-3.777555	0.048916 
-3.757515	0.048990 
-3.737475	0.049064 
-3.717435	0.049137 
-3.697395	0.049210 
-3.677355	0.049283 
-3.657315	0.049355 
-3.637275	0.049428 
-3.617234	0.049499 
-3.597194	0.049571 
-3.577154	0.049642 
-3.557114	0.049713 
-3.537074	0.049784 
-3.517034	0.049855 
-3.496994	0.049925 
-3.476954	0.049995 
-3.456914	0.050064 
-3.436874	0.050133 
-3.416834	0.050202 
-3.396794	0.050271 
-3.376754	0.050339 
-3.356713	0.050407 
-3.336673	0.050475 
-3.316633	0.050542 
-3.296593	0.050609 
-3.276553	0.050676 
-3.256513	0.050742 
-3.236473	0.050808 
-3.216433	0.050874 
-3.196393	0.050939 
-3.176353	0.051004 
-3.156313	0.051069 
-3.136273	0.051134 
-3.116232	0.051198 
-3.096192	0.051262 
-3.076152	0.051325 
-3.056112	0.051388 
-3.036072	0.051451 
-3.016032	0.051513 
-2.995992	0.051575 
-2.975952	0.051637 
-2.955912	0.051699 
-2.935872	0.051760 
-2.915832	0.051820 
-2.895792	0.051881 
-2.875752	0.051941 
-2.855711	0.052001 
-2.835671	0.052060 
-2.815631	0.052119 
-2.795591	0.052178 
-2.775551	0.052236 
-2.755511	0.052294 
-2.735471	0.052351 
-2.715431	0.052409 
-2.695391	0.052465 
-2.675351	0.052522 
-2.655311	0.052578 
-2.635271	0.052634 
-2.615230	0.052689 
-2.595190	0.052744 
-2.575150	0.052799 
-2.555110	0.052853 
-2.535070	0.052907 
-2.515030	0.052961 
-2.494990	0.053014 
-2.474950	0.053067 
-2.454910	0.053119 
-2.434870	0.053171 
-2.414830	0.053223 
-2.394790	0.053274 
-2.374749	0.053325 
-2.354709	0.053376 
-2.334669	0.053426 
-2.314629	0.053476 
-2.294589	0.053525 
-2.274549	0.053574 
-2.254509	0.053623 
-2.234469	0.053671 
-2.214429	0.053719 
-2.194389	0.053767 
-2.174349	0.053814 
-2.154309	0.053860 
-2.134269	0.053907 
-2.114228	0.053953 
-2.094188	0.053998 
-2.074148	0.054043 
-2.054108	0.054088 
